AAVE,SAE,
"cause our mothers would whoop our asses if we cut out, did some blood sister shit",because our mothers would spank us if we cut our hands to be blood sisters,
i wasn't- i used to work at goldman sachs. this big time,i was not- i used to work at goldman sachs. this established,
"and then i saw, i remember this white couple coming in the neighborhood.","and then i saw, i remember a white couple moving into the neighborhood.",
"i'm'a fuck them up. they made me /this-/ you know, i was so ","i am going to be harsh with them. they made me this- you know, i was so angry.",
"cause then i was like, wow. you know what? then","because then i said, wow. you know what? then",
" feel like, if you aks me, it's like a distain type of","because what i feel, if you ask me, is like a disdain type of",
"but the whole thing was, like she got a little nervous when we was walking out. like, i feel like she got a little nervous cause she looked and then","but the thing was, she got a little nervous when we were walking out. i feel like she because a little nervous",
"everybody don't get carded. then i come in, and i get carded, and it's ","everybody does not get carded. then i come in, and i get carded, and it is like",
"oh, can i sit with y'all? cause it's so noisy in there.","oh, can i sit with you? because it is so noisy in here.",
"so, i was like, ah. i'm thinking she's a old school white person they're like",so i was thinking this is a traditional white person,
the- the white people that's been here for years. one of the white people that's been here  and they don't,the- the white people that have been here for years. one of the white people that have been here for years. and they do not.,
" thought she was one of us. i was like,","so i thought she was one of us. i said,",
 you looking at what we do. we moving from,"i said miss, you are looking at what we do. we are moving from",
cause they gonna make more money off of that.,because they are going to make more money off of it.,
that's why these buil- that's how these buildings got decrepit,that is why these buil- that is how these building became decrepit,
 here when the sanitation wasn't picking things up regularly. this is the whole city.,you were not here when the sanitation were not picking things up regularly. this is the whole city.,
" you can't sit here and say that people didn't care about where they lived at, cause my mother did.",so you cannot have the temerity to say people did not care about where they lived. my mother did.,
